Customer_ID,Age,Salary,Experience,Credit_Score,Product_Interest,Purchase_Frequency,Customer_Rating,Purchased
CUST00531,50,124910,28,654,Healthcare,11,1,1
CUST00532,47,86494,34,462,Healthcare,22,4,0
CUST00533,54,173360,19,415,Automobile,49,2,0
CUST00534,40,76978,36,702,Healthcare,22,2,1
CUST00535,27,147845,0,378,Furniture,35,2,0
CUST00536,22,160621,15,746,Automobile,10,2,0
CUST00537,53,84672,29,307,Automobile,21,3,0
CUST00538,51,91821,8,322,Automobile,46,5,0
CUST00539,69,113661,9,842,Automobile,29,5,0
CUST00540,48,99224,12,713,Healthcare,4,1,0
CUST00541,27,119405,19,708,Automobile,36,1,1
CUST00542,36,84796,28,321,Furniture,19,3,1
CUST00543,49,158554,3,702,Furniture,9,5,1
CUST00544,18,153777,27,456,Electronics,21,1,0
CUST00545,22,34023,36,629,Furniture,41,4,1
CUST00546,62,197807,12,321,Electronics,29,5,0
CUST00547,21,102959,2,771,Furniture,29,2,0
CUST00548,33,69218,36,563,Automobile,21,5,0
CUST00549,41,173285,18,602,Clothing,37,4,0
CUST00550,33,58460,27,764,Automobile,37,2,0
CUST00551,19,154579,18,463,Healthcare,37,5,1
CUST00552,66,94680,16,435,Electronics,6,2,1
CUST00553,45,61017,17,551,Clothing,49,2,1
CUST00554,49,122038,17,504,Furniture,35,3,0
CUST00555,44,192062,22,601,Automobile,13,4,1
CUST00556,37,49515,39,541,Electronics,10,3,0
CUST00557,41,191063,8,360,Electronics,6,5,1
CUST00558,29,168706,28,764,Furniture,31,2,1
CUST00559,67,190449,28,601,Electronics,17,5,0
CUST00560,52,63001,1,771,Furniture,33,5,0
CUST00561,50,31391,16,693,Furniture,1,3,0
CUST00562,50,139388,30,558,Automobile,6,5,1
CUST00563,68,72215,27,841,Electronics,42,4,0
CUST00564,60,109720,38,829,Healthcare,30,2,1
CUST00565,54,57114,29,486,Healthcare,17,1,1
CUST00566,29,172954,34,511,Automobile,19,4,0
CUST00567,20,143142,19,334,Automobile,6,1,0
CUST00568,18,178345,15,446,Furniture,21,1,1
CUST00569,50,136206,33,581,Healthcare,36,3,0
CUST00570,57,75647,13,846,Electronics,33,1,1
CUST00571,27,72679,25,548,Healthcare,45,2,0
CUST00572,60,30427,19,356,Automobile,38,3,0
CUST00573,61,159669,23,604,Automobile,41,4,1
CUST00574,46,96267,17,821,Furniture,49,4,1
CUST00575,30,30799,8,660,Electronics,39,4,1
CUST00576,29,85659,18,536,Automobile,15,5,0
CUST00577,48,37025,19,533,Electronics,13,3,0
CUST00578,63,44481,29,522,Healthcare,40,3,0
CUST00579,19,55411,25,626,Furniture,31,3,0
CUST00580,68,135928,30,397,Healthcare,37,2,1
CUST00581,67,153014,34,525,Automobile,38,3,0
CUST00582,52,176033,2,788,Automobile,25,2,1
CUST00583,40,182839,39,777,Electronics,29,4,1
CUST00584,34,81690,28,633,Automobile,40,5,1
CUST00585,43,82870,5,811,Electronics,38,1,1
CUST00586,25,197207,0,681,Clothing,8,5,1
CUST00587,46,116928,23,722,Automobile,31,5,0
CUST00588,43,100765,37,647,Healthcare,6,5,1
CUST00589,27,53772,33,452,Healthcare,11,1,0
CUST00590,43,160417,6,751,Electronics,22,2,1
CUST00591,51,48799,10,589,Clothing,16,4,1
CUST00592,68,142051,10,418,Automobile,20,1,0
CUST00593,58,159941,35,513,Furniture,11,4,1
CUST00594,24,53555,19,738,Furniture,21,2,0
CUST00595,21,122152,15,746,Healthcare,22,4,1
CUST00596,67,157219,4,341,Automobile,4,2,1
CUST00597,62,180405,23,694,Furniture,17,1,0
CUST00598,28,165333,29,546,Electronics,36,1,0
CUST00599,46,149833,29,590,Automobile,36,4,1
CUST00600,53,99002,38,547,Healthcare,6,4,1
CUST00601,42,76553,36,748,Clothing,2,5,1
CUST00602,38,33088,32,383,Electronics,0,5,0
CUST00603,53,75783,19,520,Electronics,5,4,0
CUST00604,27,31115,21,350,Automobile,6,5,0
CUST00605,54,102908,20,849,Clothing,26,4,0
CUST00606,26,99109,36,486,Electronics,30,3,0
CUST00607,41,32978,26,824,Clothing,7,5,0
CUST00608,52,138943,37,522,Healthcare,13,4,1
CUST00609,66,39422,34,764,Electronics,14,3,1
CUST00610,52,119233,37,718,Furniture,6,5,0
CUST00611,65,86174,39,386,Healthcare,6,1,0
CUST00612,53,67743,5,558,Healthcare,32,4,0
CUST00613,35,160288,31,480,Electronics,40,1,1
CUST00614,66,159000,15,610,Furniture,6,5,1
CUST00615,56,152778,27,472,Clothing,19,3,0
CUST00616,49,59430,15,621,Furniture,6,4,0
CUST00617,41,58834,26,639,Healthcare,49,3,0
CUST00618,40,54435,2,795,Electronics,13,1,0
CUST00619,49,117212,20,544,Furniture,14,4,0
CUST00620,54,85797,37,804,Furniture,17,1,1
CUST00621,29,84555,37,628,Healthcare,9,1,0
CUST00622,66,115350,29,495,Clothing,34,3,0
CUST00623,30,44716,21,361,Furniture,26,5,0
CUST00624,40,90261,18,324,Furniture,42,1,0
CUST00625,42,188600,30,677,Automobile,0,1,0
CUST00626,52,31995,19,594,Healthcare,27,2,0
CUST00627,58,52414,18,351,Automobile,33,3,0
CUST00628,47,174916,1,339,Healthcare,47,1,0
CUST00629,34,197731,39,756,Healthcare,2,2,1
CUST00630,66,45522,38,301,Automobile,48,3,1
CUST00631,37,159632,26,768,Clothing,2,4,0
CUST00632,65,104034,7,405,Clothing,10,5,0
CUST00633,42,72322,26,515,Healthcare,3,3,0
CUST00634,39,97638,14,713,Automobile,29,1,1
CUST00635,30,131334,11,509,Furniture,38,2,1
CUST00636,36,169596,13,357,Healthcare,31,2,0
CUST00637,66,60846,6,342,Healthcare,15,4,0
CUST00638,53,103643,16,437,Electronics,16,2,0
CUST00639,29,144930,25,788,Clothing,10,1,1
CUST00640,58,54399,36,768,Automobile,35,3,1
CUST00641,36,153182,19,688,Furniture,31,4,1
CUST00642,29,78591,9,497,Furniture,34,5,0
CUST00643,26,181786,18,501,Healthcare,26,5,0
CUST00644,24,65877,17,491,Furniture,47,1,0
CUST00645,45,114106,29,406,Furniture,33,4,0
CUST00646,31,108018,29,626,Healthcare,4,4,0
CUST00647,48,129854,24,656,Clothing,24,1,1
CUST00648,69,194486,23,800,Electronics,27,4,1
CUST00649,36,150832,9,583,Clothing,17,2,0
CUST00650,64,116576,1,767,Clothing,2,2,0
CUST00651,33,122508,37,807,Electronics,27,1,1
CUST00652,22,76835,31,405,Healthcare,1,1,0
CUST00653,52,72464,34,593,Clothing,33,2,1
CUST00654,29,142454,36,365,Automobile,21,3,0
CUST00655,42,183995,6,494,Automobile,21,1,0
CUST00656,69,146062,6,487,Electronics,29,2,1
CUST00657,38,97445,26,346,Automobile,33,3,0
CUST00658,53,140454,9,661,Healthcare,47,3,1
CUST00659,40,151906,32,836,Furniture,0,2,0
CUST00660,33,128384,6,786,Healthcare,28,2,0
CUST00661,56,90032,5,545,Electronics,18,4,0
CUST00662,62,143521,5,477,Furniture,18,3,0
CUST00663,59,146378,12,414,Automobile,40,5,0
CUST00664,56,47140,12,464,Clothing,40,4,0
CUST00665,31,32670,1,518,Automobile,28,4,0
CUST00666,48,66519,18,496,Healthcare,42,3,0
CUST00667,22,74512,18,700,Healthcare,32,3,1
CUST00668,52,133565,37,375,Electronics,16,3,0
CUST00669,40,175763,1,725,Clothing,37,1,0
CUST00670,46,135156,25,586,Clothing,0,2,1
CUST00671,60,195334,5,844,Furniture,49,2,0
CUST00672,28,55595,19,598,Furniture,40,2,1
CUST00673,35,194512,22,593,Healthcare,32,3,1
CUST00674,64,38630,14,746,Electronics,35,4,0
CUST00675,29,192322,5,713,Healthcare,21,3,1
CUST00676,26,137461,27,730,Clothing,17,3,1
CUST00677,27,104191,34,529,Clothing,16,4,0
CUST00678,61,130591,10,395,Healthcare,31,5,0
CUST00679,34,93753,7,738,Clothing,19,1,0
CUST00680,55,90520,23,470,Furniture,22,5,0
CUST00681,24,34008,20,616,Clothing,27,3,1
CUST00682,63,137408,35,843,Furniture,45,2,1
CUST00683,30,30496,6,790,Automobile,25,2,1
CUST00684,57,129767,4,687,Electronics,6,4,0
CUST00685,59,53212,28,371,Electronics,40,3,1
CUST00686,26,50637,15,831,Clothing,19,4,1
CUST00687,67,75227,5,538,Electronics,40,4,0
CUST00688,44,149753,13,388,Automobile,46,1,1
CUST00689,19,150118,1,834,Clothing,10,4,0
CUST00690,22,39884,24,453,Furniture,6,3,0
CUST00691,46,146481,30,489,Automobile,37,1,0
CUST00692,54,98259,12,714,Automobile,26,2,0
CUST00693,55,79810,17,453,Electronics,8,1,0
CUST00694,36,159926,16,638,Furniture,3,3,0
CUST00695,25,34761,27,816,Healthcare,48,5,1
CUST00696,65,46375,11,334,Automobile,37,1,0
CUST00697,62,186290,34,825,Electronics,28,5,0
CUST00698,18,191637,21,836,Automobile,48,1,0
CUST00699,39,132654,38,517,Furniture,25,1,1
CUST00700,69,62975,0,553,Furniture,24,4,0
CUST00701,34,188145,36,502,Clothing,13,5,1
CUST00702,24,162955,20,400,Healthcare,36,5,0
CUST00703,42,104489,0,660,Healthcare,49,1,1
CUST00704,62,38381,3,477,Electronics,27,3,0
CUST00705,21,184310,31,575,Healthcare,7,3,0
CUST00706,53,174867,0,611,Furniture,41,5,0
CUST00707,23,92999,12,709,Healthcare,10,4,1
CUST00708,48,79907,16,587,Electronics,34,4,0
CUST00709,36,170710,11,824,Automobile,30,3,1
CUST00710,61,100467,6,700,Healthcare,33,4,1
CUST00711,56,72623,2,516,Healthcare,45,1,0
CUST00712,44,199564,25,769,Furniture,35,1,1
CUST00713,27,187483,30,326,Furniture,16,5,1
CUST00714,43,140724,35,721,Automobile,48,2,0
CUST00715,36,181606,25,313,Clothing,20,3,0
CUST00716,56,190253,2,800,Healthcare,25,3,1
CUST00717,20,133069,27,624,Furniture,40,2,0
CUST00718,62,49996,16,623,Clothing,27,4,1
CUST00719,30,135682,37,584,Healthcare,21,1,1
CUST00720,67,113609,29,388,Healthcare,40,1,0
CUST00721,45,190477,1,344,Clothing,2,3,0
CUST00722,37,131490,7,797,Furniture,27,3,1
CUST00723,45,101325,13,797,Automobile,35,4,1
CUST00724,25,58930,36,444,Healthcare,1,4,0
CUST00725,58,144426,34,817,Electronics,45,3,1
CUST00726,56,47529,38,381,Electronics,19,4,0
CUST00727,18,83546,10,466,Electronics,39,2,0
CUST00728,20,37942,14,404,Automobile,49,1,0
CUST00729,30,37548,1,787,Healthcare,35,3,1
CUST00730,45,145248,36,609,Furniture,7,2,0
CUST00731,66,179368,31,381,Furniture,38,2,0
CUST00732,42,127780,39,393,Automobile,24,5,0
CUST00733,50,30296,12,620,Healthcare,14,3,1
CUST00734,55,97945,16,642,Clothing,29,5,0
CUST00735,23,89980,14,660,Clothing,46,2,1
CUST00736,61,86782,32,365,Healthcare,33,3,0
CUST00737,62,195301,15,728,Healthcare,3,5,0
CUST00738,49,126382,12,700,Furniture,21,1,1
CUST00739,62,83444,21,470,Automobile,24,3,1
CUST00740,64,65036,22,367,Automobile,8,5,0
CUST00741,38,69322,35,791,Furniture,22,4,0
CUST00742,33,188239,9,333,Electronics,38,3,1
CUST00743,38,81667,16,300,Clothing,49,4,0
CUST00744,28,124527,29,450,Healthcare,11,3,0
CUST00745,54,113337,12,557,Clothing,13,5,1
CUST00746,53,81468,29,318,Clothing,6,5,0
CUST00747,52,102894,29,334,Automobile,30,3,0
CUST00748,36,93138,6,670,Furniture,5,2,1
CUST00749,37,52588,9,790,Electronics,22,5,0
CUST00750,35,92901,34,540,Electronics,18,3,0
CUST00751,64,178743,1,306,Furniture,20,3,0
CUST00752,58,113038,29,848,Clothing,18,1,1
CUST00753,66,192717,18,670,Furniture,46,4,1
CUST00754,31,168709,38,549,Furniture,18,1,0
CUST00755,32,161732,36,414,Healthcare,43,4,0
CUST00756,48,137211,2,636,Healthcare,33,4,0
CUST00757,18,36922,24,441,Clothing,42,1,0
CUST00758,20,123697,33,784,Automobile,12,2,1
CUST00759,33,147217,21,737,Electronics,35,3,0
CUST00760,40,99506,37,387,Healthcare,24,5,0
CUST00761,28,154338,13,762,Clothing,32,3,0
CUST00762,29,57843,38,347,Furniture,20,1,1
CUST00763,27,170118,1,780,Healthcare,33,2,1
CUST00764,49,133064,31,823,Furniture,45,5,0
CUST00765,33,156417,2,510,Furniture,24,5,0
CUST00766,25,146585,7,543,Healthcare,17,2,0
CUST00767,55,60346,25,538,Clothing,42,5,1
CUST00768,29,153152,31,496,Electronics,10,5,0
CUST00769,41,141769,10,534,Clothing,18,2,1
CUST00770,45,132391,0,486,Automobile,48,1,1
CUST00771,25,103143,14,589,Automobile,48,1,0
CUST00772,45,66787,3,520,Electronics,33,5,0
CUST00773,53,63583,3,796,Automobile,1,1,1
CUST00774,43,173635,27,795,Furniture,29,1,0
CUST00775,25,151943,9,601,Automobile,44,5,1
CUST00776,67,194762,10,486,Healthcare,37,5,1
CUST00777,45,141233,22,749,Furniture,14,1,0
CUST00778,45,44925,2,711,Clothing,10,4,0
CUST00779,54,113184,38,544,Electronics,23,2,0
CUST00780,58,181180,38,612,Healthcare,3,1,0
CUST00781,53,106515,16,795,Healthcare,18,1,1
CUST00782,44,166427,21,321,Electronics,28,4,1
CUST00783,34,76069,26,367,Automobile,13,3,1
CUST00784,26,130854,15,691,Electronics,49,3,0
CUST00785,50,84471,15,615,Electronics,16,2,1
CUST00786,37,62705,39,364,Automobile,7,5,0
CUST00787,30,158501,2,840,Clothing,12,1,0
CUST00788,45,146361,32,511,Electronics,22,4,0
CUST00789,65,117273,1,499,Automobile,28,5,1
CUST00790,46,53241,38,477,Healthcare,46,5,0
CUST00791,30,188486,26,722,Electronics,10,3,1
CUST00792,63,80818,14,761,Electronics,15,1,0
CUST00793,52,181967,6,343,Clothing,49,2,0
CUST00794,23,122307,8,730,Clothing,43,4,0
CUST00795,35,96920,5,467,Healthcare,22,1,0
CUST00796,68,148642,11,586,Clothing,11,5,0
CUST00797,22,95453,29,636,Healthcare,37,5,0
CUST00798,64,52689,19,470,Electronics,23,2,1
CUST00799,42,169324,19,482,Automobile,30,3,1
CUST00800,19,60844,26,315,Clothing,37,2,0
CUST00801,27,125687,19,795,Healthcare,35,2,1
CUST00802,47,53365,6,409,Clothing,0,1,1
CUST00803,67,167098,39,605,Clothing,25,3,0
CUST00804,62,128303,39,305,Furniture,16,5,0
CUST00805,22,58523,29,572,Electronics,35,3,0
CUST00806,50,171554,7,660,Clothing,16,1,0
CUST00807,18,142105,1,484,Automobile,36,1,1
CUST00808,35,78888,13,399,Furniture,26,2,0
CUST00809,49,143884,9,389,Healthcare,24,1,0
CUST00810,64,136968,17,545,Healthcare,29,3,0
CUST00811,66,80110,17,538,Automobile,40,2,0
CUST00812,28,161565,15,380,Automobile,24,2,0
CUST00813,38,112001,4,414,Electronics,37,2,0
CUST00814,43,69767,30,575,Automobile,31,3,0
CUST00815,42,59550,36,379,Healthcare,11,2,0
CUST00816,39,174905,19,478,Electronics,48,4,0
CUST00817,44,164042,22,608,Automobile,20,4,0
CUST00818,66,128315,31,808,Automobile,41,3,0
CUST00819,30,125494,16,559,Healthcare,33,5,0
CUST00820,50,157424,12,591,Electronics,0,5,0
CUST00821,51,143855,12,590,Furniture,12,2,0
CUST00822,58,112681,16,841,Furniture,20,3,0
CUST00823,52,131489,14,362,Electronics,0,2,0
CUST00824,18,160546,25,704,Automobile,12,2,1
CUST00825,38,58900,27,779,Automobile,30,4,0
CUST00826,65,44126,29,624,Electronics,22,1,1
CUST00827,23,141198,34,680,Furniture,2,3,0
CUST00828,45,109303,21,609,Clothing,10,1,1
CUST00829,34,97061,9,642,Healthcare,28,4,0
CUST00830,22,46978,10,774,Electronics,47,1,0
CUST00831,48,86344,37,355,Clothing,17,4,1
CUST00832,22,76648,32,724,Healthcare,24,5,0
CUST00833,55,31055,5,441,Clothing,33,4,0
CUST00834,20,105582,36,675,Clothing,17,3,1
CUST00835,40,111214,6,525,Healthcare,48,5,1
CUST00836,54,137954,11,773,Clothing,0,2,0
CUST00837,54,68725,6,324,Furniture,27,3,1
CUST00838,27,166327,1,664,Electronics,3,3,1
CUST00839,27,83380,0,394,Furniture,20,3,1
CUST00840,36,83333,22,807,Furniture,5,1,1
CUST00841,34,72459,24,475,Healthcare,20,1,0
CUST00842,38,146518,17,707,Healthcare,36,2,1
CUST00843,31,66163,6,789,Healthcare,29,1,0
CUST00844,26,195043,2,758,Clothing,19,3,0
CUST00845,63,114730,28,712,Clothing,40,4,0
CUST00846,18,49476,9,637,Electronics,31,2,1
CUST00847,68,98580,4,630,Clothing,30,2,0
CUST00848,62,135576,33,512,Electronics,35,3,1
CUST00849,30,116593,7,644,Furniture,24,5,1
CUST00850,21,139071,13,846,Electronics,4,1,0
CUST00851,18,144832,39,823,Electronics,7,5,1
CUST00852,66,168579,5,645,Healthcare,16,3,0
CUST00853,57,173190,0,547,Clothing,14,5,1
CUST00854,49,98682,32,624,Automobile,19,3,1
CUST00855,51,121713,39,766,Automobile,44,1,1
CUST00856,45,134060,10,390,Healthcare,46,1,0
CUST00857,48,165486,23,593,Furniture,28,2,1
CUST00858,25,113030,9,840,Furniture,35,5,0
CUST00859,56,150360,22,823,Furniture,49,5,0
CUST00860,43,115973,15,558,Electronics,27,5,1
CUST00861,51,165009,36,386,Clothing,7,5,0
CUST00862,20,66731,15,457,Furniture,13,4,1
CUST00863,67,199737,30,793,Automobile,32,2,0
CUST00864,29,178572,5,485,Electronics,33,2,0
CUST00865,18,144360,29,643,Furniture,28,4,0
CUST00866,61,31750,36,815,Furniture,21,5,1
CUST00867,22,95018,0,808,Clothing,2,4,0
CUST00868,47,165099,24,839,Clothing,47,5,1
CUST00869,47,166817,20,315,Electronics,22,4,1
CUST00870,34,116984,34,824,Automobile,2,2,0
CUST00871,65,137983,37,499,Healthcare,5,4,1
CUST00872,64,58451,4,483,Automobile,39,3,0
CUST00873,40,123743,11,608,Clothing,22,5,1
CUST00874,32,101474,4,807,Clothing,11,4,1
CUST00875,54,42150,8,580,Healthcare,4,5,0
CUST00876,38,43406,8,457,Automobile,4,1,1
CUST00877,31,180853,34,659,Automobile,2,5,1
CUST00878,19,146047,0,558,Healthcare,3,4,1
CUST00879,28,153971,9,456,Clothing,23,5,0
CUST00880,68,133157,38,724,Electronics,4,3,1
CUST00881,56,48325,35,320,Automobile,30,3,1
CUST00882,55,124415,36,646,Furniture,34,4,1
CUST00883,51,170508,34,649,Automobile,41,4,1
CUST00884,55,47669,16,684,Automobile,18,5,0
CUST00885,67,157385,12,737,Automobile,7,2,0
CUST00886,51,102010,5,755,Clothing,27,3,1
CUST00887,35,162915,36,845,Furniture,37,3,1
CUST00888,47,80812,31,379,Automobile,22,1,0
CUST00889,32,46059,10,751,Electronics,6,1,1
CUST00890,44,116269,16,840,Furniture,37,2,1
CUST00891,68,55395,4,788,Healthcare,12,3,0
CUST00892,51,50202,5,822,Electronics,44,4,0
CUST00893,69,174345,9,691,Healthcare,20,3,1
CUST00894,55,133235,32,658,Automobile,36,4,1
CUST00895,50,75510,29,332,Clothing,5,4,0
CUST00896,41,117945,20,435,Automobile,9,2,0
CUST00897,32,100649,16,709,Automobile,26,3,0
CUST00898,47,136723,26,828,Healthcare,25,5,1
CUST00899,59,32881,2,390,Automobile,41,3,0
CUST00900,68,75913,28,712,Electronics,27,3,0
CUST00901,34,141860,1,598,Clothing,15,1,1
CUST00902,22,114785,28,786,Healthcare,49,2,0
CUST00903,46,92457,35,372,Furniture,27,5,0
CUST00904,21,196415,33,560,Automobile,2,5,0
CUST00905,27,169728,36,611,Healthcare,0,5,0
CUST00906,34,35741,0,464,Automobile,2,4,0
CUST00907,27,177733,25,634,Automobile,29,2,1
CUST00908,34,127091,0,801,Healthcare,18,1,0
CUST00909,37,58690,3,460,Electronics,32,4,1
CUST00910,41,62833,38,689,Furniture,7,5,0
CUST00911,22,132566,13,370,Automobile,18,4,0
CUST00912,51,101240,17,391,Electronics,35,4,1
CUST00913,23,136898,33,660,Automobile,47,5,1
CUST00914,19,107711,0,620,Automobile,36,5,1
CUST00915,30,69023,21,544,Electronics,4,1,0
CUST00916,60,70209,15,323,Automobile,33,2,0
CUST00917,60,123590,21,702,Furniture,37,3,0
CUST00918,65,116612,15,672,Healthcare,26,3,1
CUST00919,28,110522,27,585,Electronics,38,3,0
CUST00920,68,141654,27,740,Clothing,46,1,0
CUST00921,64,175512,21,651,Automobile,41,4,1
CUST00922,40,149107,5,518,Healthcare,41,5,0
CUST00923,33,169032,24,784,Furniture,23,2,1
CUST00924,48,52462,1,742,Furniture,47,3,0
CUST00925,28,47821,6,517,Clothing,30,2,1
CUST00926,33,188330,16,366,Furniture,21,2,0
CUST00927,25,122889,34,330,Healthcare,22,5,0
CUST00928,21,118952,19,621,Clothing,40,1,0
CUST00929,57,183187,1,549,Electronics,23,5,1
CUST00930,21,148066,6,309,Clothing,39,1,0
CUST00931,42,109364,31,584,Electronics,31,4,1
CUST00932,20,100077,18,452,Furniture,32,2,0
CUST00933,49,70644,11,843,Healthcare,27,3,0
CUST00934,20,92643,8,828,Automobile,16,2,0
CUST00935,44,43311,26,670,Clothing,25,5,0
CUST00936,46,159466,13,600,Furniture,17,1,0
CUST00937,49,60531,1,445,Healthcare,14,4,0
CUST00938,67,44588,20,351,Automobile,37,4,0
CUST00939,68,79416,3,703,Clothing,21,1,0
CUST00940,36,173452,20,440,Healthcare,48,1,0
CUST00941,38,178890,21,387,Furniture,17,1,0
CUST00942,22,191929,1,726,Clothing,20,4,1
CUST00943,35,51711,16,383,Clothing,18,2,0
CUST00944,45,166169,18,542,Electronics,1,2,1
CUST00945,59,146348,39,405,Electronics,29,4,0
CUST00946,39,189465,23,654,Clothing,24,3,0
CUST00947,38,52076,19,320,Healthcare,25,5,0
CUST00948,23,114274,37,305,Furniture,38,4,1
CUST00949,18,87609,11,520,Automobile,16,3,1
CUST00950,22,190389,24,386,Electronics,46,5,0
CUST00951,58,88480,22,752,Furniture,15,2,0
CUST00952,29,37044,33,641,Clothing,26,1,1
CUST00953,43,85486,31,692,Furniture,48,5,1
CUST00954,63,85162,23,651,Furniture,2,1,1
CUST00955,51,59882,24,545,Furniture,41,3,1
CUST00956,66,84078,2,412,Clothing,37,4,1
CUST00957,31,88734,24,457,Electronics,28,4,1
CUST00958,43,138730,27,536,Automobile,1,1,0
CUST00959,62,117985,11,542,Healthcare,42,5,0
CUST00960,44,74028,25,465,Electronics,39,5,0
CUST00961,26,128938,7,333,Automobile,13,3,0
CUST00962,43,148319,4,554,Clothing,11,4,0
CUST00963,64,62543,10,601,Automobile,23,1,0
CUST00964,39,154279,34,519,Clothing,27,2,0
CUST00965,64,59362,26,331,Automobile,38,4,1
CUST00966,47,188387,37,808,Electronics,17,4,0
CUST00967,60,188818,18,781,Clothing,24,3,1
CUST00968,65,171129,31,532,Furniture,36,4,0
CUST00969,34,72915,27,514,Clothing,5,3,1
CUST00970,43,182133,35,541,Clothing,44,3,0
CUST00971,53,81370,17,544,Automobile,29,2,0
CUST00972,18,195229,9,319,Clothing,30,5,1
CUST00973,25,141375,31,509,Automobile,33,4,0
CUST00974,66,172394,17,725,Electronics,18,3,0
CUST00975,52,99812,11,371,Clothing,27,3,0
CUST00976,69,64017,7,477,Furniture,7,5,0
CUST00977,32,86792,32,822,Furniture,10,5,1
CUST00978,64,188814,37,598,Electronics,15,3,1
CUST00979,39,159198,13,565,Furniture,25,4,1
CUST00980,31,47629,1,819,Automobile,0,4,0
CUST00981,43,158614,8,794,Clothing,30,4,0
CUST00982,45,169317,4,574,Healthcare,26,5,0
CUST00983,40,126950,33,352,Clothing,47,4,0
CUST00984,31,94829,18,699,Clothing,43,4,1
CUST00985,41,40588,6,713,Healthcare,48,4,1
CUST00986,19,161514,38,788,Furniture,8,5,1
CUST00987,62,135280,16,801,Furniture,25,1,1
CUST00988,43,70721,25,606,Clothing,5,1,0
CUST00989,31,198217,26,716,Furniture,6,4,0
CUST00990,68,40599,27,808,Automobile,12,1,1
CUST00991,24,102594,19,829,Automobile,48,4,1
CUST00992,20,164011,5,305,Healthcare,9,5,0
CUST00993,64,52149,7,721,Clothing,42,4,1
CUST00994,40,157616,31,750,Automobile,45,2,0
CUST00995,63,171280,18,726,Electronics,48,3,1
CUST00996,60,139034,31,689,Furniture,30,5,1
CUST00997,64,50951,18,633,Clothing,47,2,1
CUST00998,62,76766,23,747,Automobile,36,2,1
CUST00999,35,87014,23,637,Healthcare,17,3,0
CUST01000,55,189423,16,387,Automobile,10,2,0
CUST01001,52,117122,17,568,Electronics,9,3,0
CUST01002,68,39308,11,364,Automobile,27,4,1
CUST01003,32,89252,22,363,Clothing,20,5,0
CUST01004,42,113211,17,569,Healthcare,24,5,0
